S01	S02	S03	E01	E02	E03	I01	I02	I03	Y01	Y02	Y03	R01	R02	R03	S11	S12	S13	E11	E12	E13	I11	I12	I13	Y11	Y12	Y13	R11	R12	R13	S21	S22	S23	E21	E22	E23	I21	I22	I23	Y21	Y22	Y23	R21	R22	R23
17	109427.165946106	58310.6386799555	1287.21993492698	2.63576081278731e-20	1.79972882432357e-20	5.72362045116859e-22	4.39915378956978e-20	3.00405767446286e-20	9.52111732717132e-22	3.67092587299416e-20	2.50691050967008e-20	7.93301180738501e-22	497.055624266836	407.252254808529	564.585541759281	38298.9987524644	25227.7783884124	7097.06887809614	2.76812610246089e-21	2.33522532660262e-21	9.47196883942247e-22	1.38634344229418e-21	1.16904905805098e-21	4.72928591160706e-22	1.15698820137959e-21	9.75456804586911e-22	3.94141263017646e-22	49.7888587561588	41.1552985446548	61.6397828887765	1777.42122327561	3554.83970457675	3554.78807244778	6.46372139756944e-23	1.65657628461089e-22	2.39363771997676e-22	1.62826858861732e-23	4.17362008923489e-23	6.02732810662586e-23	1.36280422578992e-23	3.4934462358691e-23	5.04422341020063e-23	0.00529656537630582	0.0147573411998243	0.093511370988617
18	109508.323212843	58446.5875710177	1223.93046294884	9.42215189480134e-22	6.22493178297746e-22	7.77942748046751e-24	1.63251759763522e-21	1.07858495007062e-21	1.3428821181505e-23	1.0375780372207e-21	6.85525184367942e-22	8.5240300097583e-24	415.957249284154	271.220403232769	628.236562115164	38299.0099873448	25227.8025649256	7097.09975157289	9.88807578920262e-23	8.05824144118505e-23	1.35427358705519e-23	5.14097552327593e-23	4.18754197632806e-23	7.01814869387176e-24	3.26774094680817e-23	2.66125024110479e-23	4.45594486174067e-24	41.6230158359072	27.3416764770038	67.6097385779086	1777.42867461948	3554.85686902122	3554.82326382079	2.30945180138072e-24	5.71784237847313e-24	3.42348825450154e-24	6.04065459416866e-25	1.49568199954307e-24	8.949886024788e-25	3.84803973916333e-25	9.52813920063598e-25	5.70057101828843e-25	0.00347104522907726	0.00767106011797217	0.0591001118210364
19	109398.409753933	58328.0650774912	1397.27082542879	2.84368644813058e-18	1.59295048680334e-18	4.58288641111272e-20	4.4374271422126e-18	2.48576800787171e-18	7.13005000840939e-20	5.26177369235745e-18	2.94765538489892e-18	8.43748368056103e-20	525.756213547779	389.762419257096	454.303635599973	38299.0377711619	25227.8574675995	7097.16107656717	2.98723730808998e-19	2.06634729230632e-19	6.98485662275533e-20	1.39872988087603e-19	9.67096452866947e-20	3.26080329275787e-20	1.65885534427674e-19	1.14659002872084e-19	3.85933368025594e-20	52.6897365332211	39.4065278238898	48.8363765608534	1777.35609588496	3554.71086864306	3554.67697829189	6.97237279750772e-21	1.46515497774366e-20	1.76405358916785e-20	1.64156662922753e-21	3.44975952956391e-21	4.1512301867668e-21	1.95479400201885e-21	4.108279511045e-21	4.94230789341146e-21	0.00700944402393042	0.0160284141262694	0.0677088509087983
20	109307.286027104	58309.9622746975	1436.33931747933	4.31048859728254e-19	2.31832745710315e-19	4.36416561200307e-21	6.80276701976804e-19	3.65880161061411e-19	6.86713051800598e-21	5.84288547342415e-19	3.14258528532952e-19	5.88924285166136e-21	617.051991652394	407.930177878072	415.167019977786	38298.9812132767	25227.745655562	7097.06359931251	4.53186544767847e-20	3.00820541876834e-20	6.46995365448291e-21	2.14611040764645e-20	1.42389810386689e-20	3.05459574387818e-21	1.84351537420088e-20	1.22283879231331e-20	2.6198013591682e-21	61.762544004342	41.0138770026181	43.1477197936124	1777.41376128755	3554.82726105025	3554.81762563687	1.05786506556749e-21	2.1332122427587e-21	1.63424968541793e-21	2.51908354363203e-22	5.08007276621536e-22	3.88958013991138e-22	2.17037239122332e-22	4.37701307207194e-22	3.35040404752519e-22	0.00322384749234056	0.00684617624035267	0.0216041902557371
21	109345.573850561	58330.1771171509	1427.01066649577	4.45938530170306e-17	2.30582818910767e-17	4.73854291291589e-19	6.69059531666155e-17	3.45948329866837e-17	7.08841851291884e-19	4.62783209031651e-17	2.39289629778047e-17	4.89659403770645e-19	579.05292446355	387.877347834227	424.812226674053	38299.0677504156	25227.9186149234	7097.22997230791	4.68672729864603e-18	2.99100863665224e-18	7.07115471116486e-19	2.10994048416779e-18	1.34590168750414e-18	3.17379624851613e-19	1.45957071145324e-18	9.30845874385105e-19	2.192565355178e-19	58.0181750098255	39.181133146789	45.0397817494799	1777.36542072379	3554.7305038916	3554.70921015006	1.0936748408474e-19	2.12029483931224e-19	1.78528728800029e-19	2.47525884336198e-20	4.79889116402209e-20	4.0380732921462e-20	1.71646983280988e-20	3.32785383882703e-20	2.79951633727101e-20	0.00780335074241804	0.0161217991819415	0.0486534423232653
22	109435.097779309	58388.3113484985	1281.60427447357	6.51331061434775e-17	3.39602627251403e-17	4.83915933078018e-19	9.70843567200548e-17	5.06267007482658e-17	7.19095101200853e-19	1.18416106047898e-16	6.17592353954175e-17	8.75137529673307e-19	489.057077047314	329.443582416023	570.129099417144	38299.0156006668	25227.8135827929	7097.11036961956	6.83974255984759e-18	4.40076100253331e-18	8.04310266105616e-19	3.05912532806535e-18	1.96765071157521e-18	3.58726636494703e-19	3.7319376115607e-18	2.39987766468843e-18	4.36730552060521e-19	48.9999512102122	33.2774034595906	61.2584614420737	1777.40509055913	3554.80961311056	3554.770791877	1.59607724792597e-19	3.11962386040079e-19	2.03065350926885e-19	3.58865145235998e-20	7.0155007273546e-20	4.56390837183842e-20	4.39641922273947e-20	8.59609640064981e-20	5.59039257212486e-20	0.00678488836562876	0.0144322197650978	0.0736313656284827
23	109426.793375315	58395.7502706105	1407.08261157855	5.24001032809617e-18	2.94582268510874e-18	4.9033951792977e-20	8.04443852439733e-18	4.52246754464739e-18	7.5060084676331e-20	1.04716321498926e-17	5.8871644976439e-18	9.74962987553405e-20	497.238136923623	321.917955681238	444.334957599564	38299.0004589851	25227.7835887066	7097.0944095538	5.50307577568662e-19	3.81684260635919e-19	7.42098164461249e-20	2.53502315651933e-19	1.75744756218742e-19	3.40860557154391e-20	3.30051453315684e-19	2.28732663812977e-19	4.42814903159358e-20	49.799867856393	32.4714139797927	46.9355879210451	1777.41570553158	3554.83105802882	3554.81077471496	1.28437392966917e-20	2.70618143172394e-20	1.87403983589848e-20	2.97472266368608e-21	6.26808939506314e-21	4.33851117640261e-21	3.89027126942273e-21	8.19775986884305e-21	5.67273688018176e-21	0.00510638781439737	0.0107478872034572	0.0417367485850614
24	109478.011083667	58434.2106538961	1423.20603695088	1.02979507331144e-18	5.27359541505312e-19	9.71192913899777e-21	1.61436882463204e-18	8.26769374700135e-19	1.51812659530075e-20	1.54473675720583e-18	7.91146958714639e-19	1.45032464625652e-20	446.21101398954	283.597955421042	428.475753111336	38299.0176235511	25227.8179412292	7097.12883956153	1.0809932187583e-19	6.8283627684728e-20	1.45315025985647e-20	5.08498689425465e-20	3.21071319751429e-20	6.81558293365571e-21	4.86631798798424e-20	3.07192003792744e-20	6.51179956733677e-21	44.6586260377521	28.5709799276805	45.2187008540033	1777.38019243427	3554.760258213	3554.73940489587	2.52319737377083e-21	4.8419015082968e-21	3.67020961732112e-21	5.96817347920477e-22	1.14538166174464e-21	8.67752006857895e-22	5.73050278753539e-22	1.09984987012866e-21	8.33072383477329e-22	0.00415331003293383	0.00850038373529165	0.040352493545612
25	109400.03655675	58360.9474557888	1171.38402262956	2.39763143574123e-20	1.63170156136276e-20	3.73342891452233e-22	4.03707432803801e-20	2.74718738841032e-20	6.26508148815024e-22	4.30221333165475e-20	2.92746460522032e-20	6.66457493572079e-22	524.221527969055	356.860460411899	680.673230110268	38299.0365557599	25227.8550611516	7097.11957294588	2.518671180617e-21	2.11537767778273e-21	6.79190659685778e-22	1.2725618090255e-21	1.06816208926517e-21	3.42217556456503e-22	1.35634719541078e-21	1.13807707339432e-21	3.64229663237874e-22	52.5718241210921	36.2047259514915	76.4287732760724	1777.40382946789	3554.80572285797	3554.71267438258	5.88150747624732e-23	1.50069356095624e-22	1.71646493760479e-22	1.49478280123319e-23	3.8138536364893e-23	4.36207789906618e-23	1.59900046344293e-23	4.07966453091281e-23	4.6672497552574e-23	0.00843357880231248	0.0198007088450113	0.161595672140241
26	109590.575652642	58465.5828576646	1032.11567219563	1.18595488729993e-24	1.12114705400605e-24	1.43859402923456e-26	2.26788055026782e-24	2.14361951159846e-24	2.74134216485713e-26	1.55172135362193e-24	1.46662157786688e-24	1.87364401597399e-26	333.458035337231	252.112889513141	820.127088050053	38299.0297308512	25227.841704231	7097.12777453412	1.24369747302688e-25	1.45082615420344e-25	2.97239030810604e-26	7.13682598721487e-26	8.31939961989169e-26	1.70183076192287e-26	4.88361627243941e-26	5.69139578167906e-26	1.16378607212249e-26	33.3316825191385	25.3329860714289	88.9431134633924	1777.40732232082	3554.81390049451	3554.77207703525	2.90657429724495e-27	1.03015162837859e-26	7.52076840525987e-27	8.39531456195756e-28	2.97516490012754e-27	2.17391846532463e-27	5.75806167848933e-28	2.04049082748765e-27	1.49162616343489e-27	0.00150779972986427	0.00414891284523088	0.0681397888496256
