S01	S02	S03	E01	E02	E03	I01	I02	I03	Y01	Y02	Y03	R01	R02	R03	S11	S12	S13	E11	E12	E13	I11	I12	I13	Y11	Y12	Y13	R11	R12	R13	S21	S22	S23	E21	E22	E23	I21	I22	I23	Y21	Y22	Y23	R21	R22	R23
45	97373.2339044597	44214.072578322	1369.86058213898	0	0	0	0	0	0	0	0	0	660.678505178225	354.475687851183	41.9750026459813	49745.9237390574	27359.5637688509	3736.62875283783	0	0	0	0	0	0	0	0	0	66.8918238524765	35.950535085478	4.28055045423777	12014.4395018663	9923.53689495801	3214.08152371459	0	0	0	0	0	0	0	0	0	0.0189028103691908	0.0112679441701449	0.00175874602289715
46	97245.9297167196	44143.473733963	1360.58367624416	0	0	0	0	0	0	0	0	0	788.52003202502	425.379366856601	51.2961453897623	49745.9846717405	27359.5937453483	3736.62982958285	0	0	0	0	0	0	0	0	0	80.3864657171696	43.4732531966443	5.28406982773939	12014.4200996559	9923.52471318392	3214.07941090369	0	0	0	0	0	0	0	0	0	0.029782945717315	0.0178744241065526	0.00284053629490897
47	97388.3021654689	44215.6839690964	1367.56490767336	0	0	0	0	0	0	0	0	0	645.353754154055	352.768737725199	44.2769676899573	49745.9294613173	27359.5585004959	3736.62318861398	0	0	0	0	0	0	0	0	0	66.6681614419659	36.589255150596	4.65024230531816	12014.4310708844	9923.53366886126	3214.08214362569	0	0	0	0	0	0	0	0	0	0.0466451023987191	0.0286149579611228	0.00483244476116767
48	97387.4576839863	44213.5062421104	1366.58937785205	0	0	0	0	0	0	0	0	0	646.322323374806	355.028629416845	45.2689774437342	49745.907469731	27359.5443639617	3736.62028570639	0	0	0	0	0	0	0	0	0	67.6000098698555	37.3297067902555	4.83726428861636	12014.4458284844	9923.54083819162	3214.08257868355	0	0	0	0	0	0	0	0	0	0.0652601941042777	0.0400814058079688	0.00679102472834843
49	97391.8750928428	44222.6748744463	1370.37637178847	0	0	0	0	0	0	0	0	0	642.05261173924	345.895493702404	41.466987963648	49745.7919150518	27359.4807118362	3736.61297424102	0	0	0	0	0	0	0	0	0	65.0616977126428	35.1155909745196	4.23499374668133	12014.4708820477	9923.56052212077	3214.08810354963	0	0	0	0	0	0	0	0	0	0.0173044568696297	0.0104343347337314	0.00168171513554415
50	97347.8429435004	44200.7895191116	1368.30033278093	0	0	0	0	0	0	0	0	0	685.945695809436	367.696733772751	43.5317811001674	49745.9317940108	27359.5613884603	3736.62393451487	0	0	0	0	0	0	0	0	0	69.817371202955	37.5142551836031	4.47568483431665	12014.4382508305	9923.53724159005	3214.08238589696	0	0	0	0	0	0	0	0	0	0.0284570670578129	0.0170286543825278	0.00268577337857555
51	97364.4119100066	44203.8278701461	1366.18856483102	0	0	0	0	0	0	0	0	0	669.247537812363	364.611303785799	45.646168922114	49745.952564674	27359.5782645518	3736.6298387057	0	0	0	0	0	0	0	0	0	68.5396046251389	37.455528781576	4.73355221006752	12014.4728861279	9923.5576803269	3214.08536445615	0	0	0	0	0	0	0	0	0	0.027742166934513	0.0169703108269112	0.00284935040277093
52	97325.6338797499	44183.894116927	1364.41945814049	0	0	0	0	0	0	0	0	0	708.55093784186	384.835340772653	47.4528999311187	49745.8945423227	27359.538160502	3736.62006323727	0	0	0	0	0	0	0	0	0	72.671887758587	39.5959164891819	4.931280782271	12014.4448049145	9923.54150803442	3214.08327125831	0	0	0	0	0	0	0	0	0	0.0367623927280677	0.0222126556182727	0.00359871440650057
53	97340.2887524318	44186.5250634236	1362.52819764898	0	0	0	0	0	0	0	0	0	693.837978614011	382.20588598681	49.3579889718995	49745.8508176919	27359.5116486339	3736.6155513709	0	0	0	0	0	0	0	0	0	71.4989324002036	39.5208600439559	5.15596283644666	12014.4143439748	9923.52333920971	3214.08052512429	0	0	0	0	0	0	0	0	0	0.03564549558294	0.0218637305225734	0.00369918612668543
54	97331.7615325081	44187.4891006365	1364.74650360861	0	0	0	0	0	0	0	0	0	702.491560644769	381.266732062466	47.1254549060913	49745.9613163978	27359.5786625748	3736.62720915401	0	0	0	0	0	0	0	0	0	71.2299713443697	38.7316529599913	4.81528988382805	12014.4792093327	9923.5631488623	3214.08732611914	0	0	0	0	0	0	0	0	0	0.0129534786216792	0.00782816684513154	0.00127320046203232
