S01	S02	S03	E01	E02	E03	I01	I02	I03	Y01	Y02	Y03	R01	R02	R03	S11	S12	S13	E11	E12	E13	I11	I12	I13	Y11	Y12	Y13	R11	R12	R13	S21	S22	S23	E21	E22	E23	I21	I22	I23	Y21	Y22	Y23	R21	R22	R23
1	109350.697830243	54553.2439225137	4489.85640276539	0	0	0	0	0	0	0	0	0	714.664038570976	372.75561124776	40.0968494316722	46792.8062268767	24190.0099918346	2567.77874089191	0	0	0	0	0	0	0	0	0	74.6782991113872	39.0121827293586	4.21498159305801	3213.35724500443	2553.88619635397	1173.03629390695	0	0	0	0	0	0	0	0	0	0.0702504919582068	0.0379495385076126	0.00447840630093999
2	109453.614496541	54607.0139542545	4495.70568661455	0	0	0	0	0	0	0	0	0	610.74631324597	318.460321059297	34.1897549157041	46792.9099985759	24190.0649623931	2567.78498343364	0	0	0	0	0	0	0	0	0	63.2099716789495	33.0012562787575	3.55570188895489	3213.37335577584	2553.89499499166	1173.03732816951	0	0	0	0	0	0	0	0	0	0.0455282319923508	0.0245849411327425	0.00289694193218445
3	109375.372330384	54569.1621184196	4492.45487114327	0	0	0	0	0	0	0	0	0	689.250016929568	356.423831900792	37.4456874380452	46792.9399416216	24190.0813359124	2567.78699482574	0	0	0	0	0	0	0	0	0	70.2678226745494	36.365641275746	3.82910262501435	3213.37226458843	2553.8942305073	1173.03717036263	0	0	0	0	0	0	0	0	0	0.0377061270209216	0.0202018917872893	0.00232795188882318
4	109293.48820633	54525.1508268656	4487.36073725182	0	0	0	0	0	0	0	0	0	772.236167590204	401.02106113802	42.6059246881014	46792.8693287612	24190.0426060646	2567.78219836483	0	0	0	0	0	0	0	0	0	79.4005516368438	41.2774336827905	4.39891859316093	3213.40096121832	2553.91052910116	1173.03940301137	0	0	0	0	0	0	0	0	0	0.0494027621203995	0.0265870070789124	0.00310348355572061
5	109360.29162946	54561.2328043885	4491.57483993172	0	0	0	0	0	0	0	0	0	704.702946412292	364.545945157898	38.3461331095274	46792.9270607665	24190.0740665321	2567.78604472168	0	0	0	0	0	0	0	0	0	71.1001454595286	36.7947978070041	3.87465584875467	3213.36928026769	2553.89282552034	1173.03707831536	0	0	0	0	0	0	0	0	0	0.0110045364423275	0.00589172944304198	0.000677847500285122
6	109329.062391395	54544.1285654388	4489.53477133326	0	0	0	0	0	0	0	0	0	736.334234175204	381.870567134021	40.412773726946	46792.742464095	24189.9767484991	2567.77517249194	0	0	0	0	0	0	0	0	0	76.2997063716703	39.6254175857819	4.21016991294915	3213.36347310382	2553.88983754319	1173.03683043154	0	0	0	0	0	0	0	0	0	0.0747068423092038	0.0401823685651943	0.00468027211519018
7	109295.261624689	54524.2247180867	4486.75098251157	0	0	0	0	0	0	0	0	0	770.524909085329	401.993695832133	43.2245192767439	46792.8227555746	24190.0189139485	2567.77984350008	0	0	0	0	0	0	0	0	0	78.7274191899014	41.1047172527155	4.42931343191593	3213.40546465164	2553.91288420285	1173.03966556375	0	0	0	0	0	0	0	0	0	0.0205034013386135	0.011023163841868	0.00128314010787116
8	109472.638934652	54615.0060678567	4495.97441207864	0	0	0	0	0	0	0	0	0	591.657443462226	310.449926359167	33.9238163022995	46792.7996859868	24190.007481951	2567.77872581204	0	0	0	0	0	0	0	0	0	60.7250271418709	31.8894301116696	3.49261272496221	3213.31615043385	2553.86433194995	1173.03383447711	0	0	0	0	0	0	0	0	0	0.0179512008399481	0.00971232312314051	0.00115113029705666
9	109279.761925694	54518.5224542215	4486.79520829109	0	0	0	0	0	0	0	0	0	785.999477101543	407.665383981399	43.1722923799869	46792.8725305902	24190.0450826935	2567.7827257002	0	0	0	0	0	0	0	0	0	81.1288104831436	42.1317311796015	4.47788933541397	3213.37354656974	2553.89517395634	1173.03738111891	0	0	0	0	0	0	0	0	0	0.0611403534150803	0.0329635817179688	0.00386759381601421
10	109359.440477118	54557.5148857804	4490.24284193699	0	0	0	0	0	0	0	0	0	705.80746797064	368.425468447739	39.7039452338654	46792.8386191712	24190.0265928476	2567.78048851531	0	0	0	0	0	0	0	0	0	72.2953717208445	37.7701518900925	4.0801677304539	3213.3773190605	2553.89734943795	1173.03769803992	0	0	0	0	0	0	0	0	0	0.0229457425261481	0.012377127522868	0.00145464414893318
