S01	S02	S03	E01	E02	E03	I01	I02	I03	Y01	Y02	Y03	R01	R02	R03	S11	S12	S13	E11	E12	E13	I11	I12	I13	Y11	Y12	Y13	R11	R12	R13	S21	S22	S23	E21	E22	E23	I21	I22	I23	Y21	Y22	Y23	R21	R22	R23
1	84129.4391521207	34853.2614053829	-1981.02539608565	0	0	0	0	0	0	0	0	0	664.695692495887	338.770153724679	34.2310422714414	59160.6174834612	31974.8309115868	4192.4929211352	0	0	0	0	0	0	0	0	0	69.5068468342012	35.4261991969039	3.57989601702184	16227.9597800748	14434.4967358043	5991.8209651831	0	0	0	0	0	0	0	0	0	0.0664048604389912	0.0338696461048857	0.00342780141413888
2	84224.2468066531	34901.5780712121	-1976.14722109515	0	0	0	0	0	0	0	0	0	567.945733560074	289.457552586268	29.2475399403377	59160.7253132034	31974.8845665498	4192.49733426196	0	0	0	0	0	0	0	0	0	58.8143557550371	29.9759709312656	3.02902384728654	16227.9743538464	14434.5113738047	5991.82812085242	0	0	0	0	0	0	0	0	0	0.0430272914941359	0.0219457479757168	0.00222098321126289
3	84154.3949811833	34866.0228231912	-1979.73617532518	0	0	0	0	0	0	0	0	0	638.572502005111	325.39689467609	32.867255728172	59160.7686309881	31974.9169888816	4192.50872396015	0	0	0	0	0	0	0	0	0	65.1247115327522	33.1861090995155	3.35213658928148	16227.9740679277	14434.510729858	5991.82777879749	0	0	0	0	0	0	0	0	0	0.0355017811023688	0.0181041990469254	0.00183150516385135
4	84078.0476009518	34827.1000405024	-1983.66391601302	0	0	0	0	0	0	0	0	0	716.80696202013	365.294839568033	36.9039175930012	59160.7174642378	31974.8880338146	4192.50362827372	0	0	0	0	0	0	0	0	0	73.7378220667873	37.5786989356864	3.79657410418108	16227.9651632644	14434.4961407083	5991.81818495468	0	0	0	0	0	0	0	0	0	0.0466138178769925	0.0237732154369425	0.00240553543267074
5	84140.4339399638	34858.9252190203	-1980.43832979541	0	0	0	0	0	0	0	0	0	653.000128436545	332.751529439671	33.6107297966719	59160.7407467086	31974.8941636658	4192.49982100786	0	0	0	0	0	0	0	0	0	65.8952966512763	33.5787728813779	3.39180010805408	16227.9585368718	14434.4921565342	5991.81714238825	0	0	0	0	0	0	0	0	0	0.010357867729232	0.00528193671651146	0.000534329405404194
6	84111.1746658468	34843.9808484559	-1981.96526685204	0	0	0	0	0	0	0	0	0	683.066540784914	348.090196938531	35.1636694373178	59160.5839397647	31974.8277630071	4192.50373584577	0	0	0	0	0	0	0	0	0	70.8252184902795	36.093562732878	3.64635971237955	16227.9623456335	14434.4980373204	5991.82103119927	0	0	0	0	0	0	0	0	0	0.0704690401729896	0.0359389391132195	0.00363642408949436
7	84078.1725932547	34827.1289832505	-1983.66820903556	0	0	0	0	0	0	0	0	0	716.706678486449	365.278929417021	36.9096437503903	59160.6795628249	31974.8688049243	4192.50169330446	0	0	0	0	0	0	0	0	0	73.2542747781964	37.3356150023718	3.7727115464122	16227.967213613	14434.4972495238	5991.81829582512	0	0	0	0	0	0	0	0	0	0.0193366746525686	0.00986155109998864	0.000997810502743229
8	84240.1722851843	34909.6683010421	-1975.32870213686	0	0	0	0	0	0	0	0	0	551.781143393133	281.257335129981	28.4270964931489	59160.5723767091	31974.7990345748	4192.48243364176	0	0	0	0	0	0	0	0	0	56.6537364262016	28.8784108180895	2.91889320129743	16227.9556627496	14434.4981798641	5991.82398962759	0	0	0	0	0	0	0	0	0	0.016981102730357	0.0086614768743576	0.000876657221045125
9	84065.8410694877	34820.8884469568	-1984.28969668037	0	0	0	0	0	0	0	0	0	729.180079156636	371.590834295178	37.5379863032141	59160.6983871259	31974.8760680491	4192.50064152932	0	0	0	0	0	0	0	0	0	75.3075951779917	38.3778648241539	3.87714105558999	16227.9643107062	14434.4983000357	5991.82038982901	0	0	0	0	0	0	0	0	0	0.0577387577345101	0.0294481853346982	0.00298003082309773
10	84137.1383337372	34857.1794260258	-1980.63101182906	0	0	0	0	0	0	0	0	0	656.685792042711	334.693094848537	33.8201561678342	59160.6666525915	31974.8582807811	4192.49757175102	0	0	0	0	0	0	0	0	0	67.2903992144395	34.2965389129553	3.46574076311703	16227.9639832851	14434.4972516741	5991.81956468488	0	0	0	0	0	0	0	0	0	0.0216744281064334	0.0110546244488462	0.00111871115814053
11	84110.0000180179	34843.3480427955	-1982.02853556207	0	0	0	0	0	0	0	0	0	684.345701634319	348.79073547267	35.2448424736695	59160.726836717	31974.8881730175	4192.50002908328	0	0	0	0	0	0	0	0	0	71.2300384360802	36.3049087636241	3.66878937945059	16227.9593790526	14434.49534422	5991.81969487391	0	0	0	0	0	0	0	0	0	0.0530343204503919	0.0270490133094235	0.00273729326674789
