S01	S02	S03	E01	E02	E03	I01	I02	I03	Y01	Y02	Y03	R01	R02	R03	S11	S12	S13	E11	E12	E13	I11	I12	I13	Y11	Y12	Y13	R11	R12	R13	S21	S22	S23	E21	E22	E23	I21	I22	I23	Y21	Y22	Y23	R21	R22	R23
14	87718.4112361917	34277.2826717347	-6355.26780159345	0	0	0	0	0	0	0	0	0	693.480269740557	353.542628500499	35.7461625512178	56712.9449603007	30499.6041667524	3842.91770201078	0	0	0	0	0	0	0	0	0	71.3995167463776	36.4013980915323	3.68076399898936	15056.2732114455	16471.5724185992	10714.4771442089	0	0	0	0	0	0	0	0	0	0.0345342340615936	0.0176246070529362	0.00178603587446117
15	87729.38516069	34282.9116275586	-6354.69369306596	0	0	0	0	0	0	0	0	0	682.315879106126	347.813214672478	35.1587909054718	56712.977146196	30499.6233949832	3842.92267703483	0	0	0	0	0	0	0	0	0	71.0628159658931	36.2264568974998	3.66237236666709	15056.2638727149	16471.5676523488	10714.4766213356	0	0	0	0	0	0	0	0	0	0.0732296813178355	0.0373743166347104	0.00378773119353015
16	87738.1113404683	34287.3747265211	-6354.238521361	0	0	0	0	0	0	0	0	0	673.168819589631	343.136769332465	34.6831918166392	56712.9829722428	30499.6246930509	3842.92155013986	0	0	0	0	0	0	0	0	0	69.0075897460482	35.1766526502928	3.55579720802217	15056.2545477939	16471.5630292164	10714.4762005832	0	0	0	0	0	0	0	0	0	0.0346827481568607	0.017700054067265	0.0017936019253983
17	87711.5099125182	34273.7930656055	-6355.61129411775	0	0	0	0	0	0	0	0	0	700.359798975496	357.023892742456	36.0921641973649	56712.9562493785	30499.6065250646	3842.91440770933	0	0	0	0	0	0	0	0	0	72.2234840536879	36.8189691624259	3.72240782012747	15056.2629587496	16471.5674082699	10714.4767231997	0	0	0	0	0	0	0	0	0	0.042891634822944	0.0218922733716425	0.00221904837458695
18	87786.4471085778	34311.9472496411	-6351.76296775124	0	0	0	0	0	0	0	0	0	624.51963659291	318.411891508357	32.1997555418002	56712.9742414408	30499.6141420143	3842.91328224748	0	0	0	0	0	0	0	0	0	64.4298377607346	32.8508194570384	3.32233704165519	15056.2696218662	16471.5706972011	10714.476935714	0	0	0	0	0	0	0	0	0	0.0281450949068516	0.0143657156442868	0.00145619257844939
19	87761.5417130444	34299.3263475093	-6353.02938044861	0	0	0	0	0	0	0	0	0	649.174688509381	330.896574621752	33.4436270778364	56713.0279640902	30499.6486944126	3842.92518661991	0	0	0	0	0	0	0	0	0	66.4241473203039	33.858666947428	3.4223079250467	15056.2590640782	16471.5653037932	10714.476434878	0	0	0	0	0	0	0	0	0	0.0348085166632794	0.0177635102862628	0.0017998682733182
20	87709.6029458943	34272.8889384515	-6355.69354100386	0	0	0	0	0	0	0	0	0	701.920581103993	357.74544941031	36.1495461449979	56713.0073406195	30499.6354072567	3842.92126337839	0	0	0	0	0	0	0	0	0	70.9179471196008	36.1450333151213	3.65250513783532	15056.2654339086	16471.5705964316	10714.4792372377	0	0	0	0	0	0	0	0	0	0.0129019828002201	0.00658310776449699	0.000666794545344134
21	87741.7990144132	34289.2863967652	-6354.03801560683	0	0	0	0	0	0	0	0	0	669.87429780098	341.425077607367	34.5030818411943	56712.9772677862	30499.6215631851	3842.9208975819	0	0	0	0	0	0	0	0	0	68.17203724775	34.7471017604105	3.51158175341816	15056.2763842046	16471.5742339032	10714.4773609826	0	0	0	0	0	0	0	0	0	0.0288620071275185	0.0147263291935864	0.00149156306959691
22	87741.1580000278	34288.9051355341	-6354.07907191227	0	0	0	0	0	0	0	0	0	670.041213025354	341.575784014245	34.5324067639774	56713.0287685914	30499.6381399879	3842.91133068094	0	0	0	0	0	0	0	0	0	68.8493998087962	35.0994456014683	3.54871469665901	15056.2614058509	16471.5662881603	10714.4764697074	0	0	0	0	0	0	0	0	0	0.0378785607547077	0.0193313389904118	0.00195898083517861
23	87803.4718790921	34320.6897676553	-6350.8759081218	0	0	0	0	0	0	0	0	0	606.359483098775	309.078187652206	31.2398066770085	56713.0448724786	30499.6591829358	3842.92872049219	0	0	0	0	0	0	0	0	0	61.7404567562621	31.4715696101452	3.1811233304834	15056.2770670267	16471.5764962874	10714.4794689686	0	0	0	0	0	0	0	0	0	0.0230153320058917	0.0117445060564794	0.0011898459961024
