infectiousSym1	infectiousSym2	infectiousSym3	beta	epsilonS	epsilonC	w	aC3	T1	T2	D1	D2
19.5084454034222	12.4066941497847	3.61123843805399	0.30890741487965	0.87225669064559	0.635433321911842	0.237864638920873	0.555372113180347	59.9020502267405	78.017644834239	0.0223066574893892	0.429609723412432
6.5250431093853	4.35325572751462	5.13106627692468	0.49769998697564	0.512185069918633	0.523287086598575	0.568383425418287	0.349049779025372	53.2266031837091	74.8818845243659	0.0944582823547535	0.289744263677858
5.2584565320285	11.2077353682369	4.10503762960434	0.351589445974678	0.769842843264341	0.671424760166556	0.124500824343413	0.588558134555351	56.9474662097171	73.860397772165	0.297915012540761	0.473767720919568
9.82574621378444	13.4428230220452	3.49814916891046	0.550920404270291	0.69738698637113	0.715887358626351	0.275607736967504	0.328911425401457	53.6314880985767	76.8160947144497	0.320942326274235	0.190110842848662
17.281378985662	5.45622514951974	5.60776357620489	0.697599362339824	0.602219659555703	0.899535701619461	0.411727867778391	0.534645009858068	58.2692250093445	71.5463751005009	0.209121508442331	0.0879509835736826
18.3192016278394	6.13042768267915	2.7484649947146	0.441865240875632	0.560733793638647	0.845944691682234	0.706215893514454	0.383308620066382	55.4513121891767	77.8387461756356	0.184756634698715	0.139190830115695
12.9806808572495	9.13385373586789	2.45464574010111	0.631679057087749	0.656250468743965	0.619090393856168	0.468350675497204	0.499518026271835	56.7006906410679	75.7511909625027	0.44088833531132	0.333769291627686
12.4151868093759	3.06518211299554	4.51628090487793	0.533143997043371	0.81251528239809	0.773451889967546	0.893287884220481	0.465741338403896	58.709026571922	79.772618496092	0.38327062446624	0.238280479609966
7.79999663946219	7.40300734834745	6.95079711917788	0.595628908826038	0.820352320624515	0.553396555753425	0.812124758195132	0.444192848741077	54.9014811314642	70.8639999781735	0.114451098802965	0.378339576721191
15.3639653129736	9.33283672528341	6.33559175173286	0.383613884449005	0.736830068016425	0.781492571597919	0.654751630015671	0.403166387344245	52.3540899632499	72.0492475433275	0.46758917174302	0.0381943407934159
