S01	S02	S03	E01	E02	E03	I01	I02	I03	Y01	Y02	Y03	R01	R02	R03	S11	S12	S13	E11	E12	E13	I11	I12	I13	Y11	Y12	Y13	R11	R12	R13	S21	S22	S23	E21	E22	E23	I21	I22	I23	Y21	Y22	Y23	R21	R22	R23
1	109322.614781345	54443.7231389078	4687.72315517606	0	0	0	0	0	0	0	0	0	707.326775575667	403.406297230289	58.7541375306095	45451.546962436	24136.9974089291	2802.3311016067	0	0	0	0	0	0	0	0	0	73.6762519052307	42.320020874836	6.29810748515339	4082.22021825918	3017.82080130333	893.33146016362	0	0	0	0	0	0	0	0	0	0.0645169702738124	0.0431804597730782	0.00917535253948358
2	109424.668421252	54501.9108585632	4696.79684035989	0	0	0	0	0	0	0	0	0	604.728855495565	344.90057773369	49.6284547283868	45451.6347499528	24137.0495636416	2802.3390790494	0	0	0	0	0	0	0	0	0	62.4271326708206	35.8082361000561	5.24528853904729	4082.2465018048	3017.83973129782	893.336070897771	0	0	0	0	0	0	0	0	0	0.0418448111574174	0.0279749414944218	0.00590809331888704
3	109335.379784286	54466.4008963023	4697.39471622618	0	0	0	0	0	0	0	0	0	694.064306682707	380.372449841986	49.0008568261478	45451.6619056945	24137.0693160277	2802.34387759938	0	0	0	0	0	0	0	0	0	70.6473151269559	38.8589031813057	5.06821046210252	4082.24577878961	3017.83782213056	893.334979205269	0	0	0	0	0	0	0	0	0	0.0352488839935548	0.0228026078652476	0.0044267045837532
4	109259.080624331	54416.0811608862	4687.5406090454	0	0	0	0	0	0	0	0	0	771.070457582144	431.123881985292	58.9281436824374	45451.579347286	24137.0087078279	2802.32784097661	0	0	0	0	0	0	0	0	0	79.108334220425	44.450611110443	6.17382534854663	4082.28909181741	3017.8730384857	893.346235542747	0	0	0	0	0	0	0	0	0	0.0457430029799469	0.0301443337600496	0.00615008584532477
5	109320.633059912	54457.7779766531	4695.91708582235	0	0	0	0	0	0	0	0	0	709.142495826337	389.178554178671	50.5031281391604	45451.6541769823	24137.0616321936	2802.34139739521	0	0	0	0	0	0	0	0	0	71.4926090538534	39.3058562136817	5.13164906487072	4082.2393607119	3017.8352793606	893.335338012354	0	0	0	0	0	0	0	0	0	0.0103038944091891	0.00664198173482498	0.00128241661373393
6	109292.803623401	54437.329952894	4691.61738695157	0	0	0	0	0	0	0	0	0	737.151830825724	409.761454906343	54.8327078536473	45451.47977464	24136.9574638232	2802.32513670582	0	0	0	0	0	0	0	0	0	76.1706670421028	42.6125621977803	5.82398474311728	4082.2289693049	3017.82892802372	893.334229067679	0	0	0	0	0	0	0	0	0	0.0692488031268793	0.0455615824060466	0.00920995580650776
7	109268.119868576	54411.5501543039	4683.30885406444	0	0	0	0	0	0	0	0	0	762.088742027318	435.725826099962	63.183417928779	45451.5272087121	24136.9815878454	2802.325763913	0	0	0	0	0	0	0	0	0	77.7446274362427	44.6050341442413	6.53730057284755	4082.29731424958	3017.87774133878	893.346764275096	0	0	0	0	0	0	0	0	0	0.01902622319563	0.0124840881912863	0.00252070344537205
8	109451.002503712	54507.5487806166	4693.27603543021	0	0	0	0	0	0	0	0	0	578.397368491032	339.303955191302	53.1727179619189	45451.569632548	24137.0166671982	2802.33685611972	0	0	0	0	0	0	0	0	0	59.263578710241	34.8949051285062	5.52607885945089	4082.14857036656	3017.77554687474	893.323611493835	0	0	0	0	0	0	0	0	0	0.0164301645225418	0.011068220474405	0.002388866896851
9	109243.354326211	54409.876154266	4687.67251296436	0	0	0	0	0	0	0	0	0	786.777365828344	437.309402215086	58.7904521175317	45451.5989384824	24137.0272391354	2802.3352212409	0	0	0	0	0	0	0	0	0	81.003179074032	45.2848095245516	6.20538193756658	4082.24637072235	3017.8402749573	893.336337725008	0	0	0	0	0	0	0	0	0	0.0563882153673297	0.0374439019846769	0.00778630699851978
10	109332.504276658	54447.7741348763	4687.8280466106	0	0	0	0	0	0	0	0	0	697.411835212257	399.342985328386	58.6472840676514	45451.5658808128	24137.0036798766	2802.32989571461	0	0	0	0	0	0	0	0	0	71.3104094775709	40.9928401930558	6.09140462270692	4082.25190725925	3017.84497463051	893.33792055327	0	0	0	0	0	0	0	0	0	0.0211411033854722	0.0140615760089943	0.00294384219618637
