S01	S02	S03	E01	E02	E03	I01	I02	I03	Y01	Y02	Y03	R01	R02	R03	S11	S12	S13	E11	E12	E13	I11	I12	I13	Y11	Y12	Y13	R11	R12	R13	S21	S22	S23	E21	E22	E23	I21	I22	I23	Y21	Y22	Y23	R21	R22	R23
11	110382.500869974	55669.2047415341	5330.6646151791	0	0	0	0	0	0	0	0	0	727.025787906344	415.708058124133	61.334756349878	45240.2780331042	23920.621286382	2708.95109831359	0	0	0	0	0	0	0	0	0	75.4145594369675	43.3915085655652	6.52084500261746	3213.99585760496	1996.47053941242	341.200923041214	0	0	0	0	0	0	0	0	0	0.0517575599450234	0.0343942170039654	0.00718729453987135
12	110354.962059263	55664.2819758739	5334.46053611057	0	0	0	0	0	0	0	0	0	754.339601782394	420.454422921671	57.4929142745505	45240.2627168662	23920.6096580843	2708.94816110762	0	0	0	0	0	0	0	0	0	77.0867755112521	43.1504263505958	5.98162412178627	3214.06180308671	1996.51440000083	341.209725130852	0	0	0	0	0	0	0	0	0	0.0340270613676081	0.0224359557089218	0.00459442680323938
13	110484.169272521	55747.2173821933	5350.71723701258	0	0	0	0	0	0	0	0	0	624.832714977708	337.301375608563	41.1832458022831	45240.30802619	23920.6433359073	2708.95664578235	0	0	0	0	0	0	0	0	0	63.0418165694768	34.0973177299783	4.19122983091119	3214.01395031724	1996.48207444485	341.203029624675	0	0	0	0	0	0	0	0	0	0.0195480032635957	0.0123222585996047	0.00222860077998865
14	110378.24850569	55668.8194292915	5331.33694073315	0	0	0	0	0	0	0	0	0	731.410546806198	416.161217881565	60.6691841748773	45240.1284874312	23920.5225768176	2708.93144712918	0	0	0	0	0	0	0	0	0	75.1153749335367	42.9385162048487	6.34634737612903	3214.08543419755	1996.53205229517	341.214137155198	0	0	0	0	0	0	0	0	0	0.0336134312425388	0.0220892552583141	0.0044933531899793
15	110384.180949607	55678.2851401363	5335.20456949137	0	0	0	0	0	0	0	0	0	725.357085574655	406.599912932661	56.7770457285881	45240.1942193903	23920.5695394006	2708.94221856111	0	0	0	0	0	0	0	0	0	75.2605696882303	42.484613692947	6.06360093450147	3214.03728326834	1996.49785021728	341.206135308747	0	0	0	0	0	0	0	0	0	0.0710653735363809	0.0469415894010243	0.00964054415433324
16	110391.584373787	55684.8026243525	5336.9485226926	0	0	0	0	0	0	0	0	0	717.790257261761	399.975740739595	55.0119540742896	45240.2613090965	23920.6141509943	2708.95148969248	0	0	0	0	0	0	0	0	0	73.4070401138726	41.0870982453395	5.73087766326109	3213.97317708701	1996.45613997156	341.198325234075	0	0	0	0	0	0	0	0	0	0.0338033096135512	0.0221704269635741	0.00448065977203597
17	110367.535334092	55665.5892058166	5333.13709254807	0	0	0	0	0	0	0	0	0	742.018200967598	419.320206297191	58.8500461677351	45240.2016929524	23920.5689911745	2708.9400782529	0	0	0	0	0	0	0	0	0	76.3040472692087	43.3436665578264	6.18440276246925	3214.02154270297	1996.48910485634	341.205296570403	0	0	0	0	0	0	0	0	0	0.0413935554275808	0.027591061587451	0.0057826798660782
18	110454.748935861	55708.2436706581	5335.32537894268	0	0	0	0	0	0	0	0	0	654.772972857102	376.677131419755	56.6799412522806	45240.1823952106	23920.5608517482	2708.94035002487	0	0	0	0	0	0	0	0	0	67.3708214238168	38.9467405677797	5.94336385513174	3214.06354356431	1996.51433822091	341.209058326865	0	0	0	0	0	0	0	0	0	0.0271418008285423	0.0181016432968799	0.00381848006845899
19	110415.906651753	55698.8924308794	5339.93337453624	0	0	0	0	0	0	0	0	0	693.217537219229	385.741560622783	52.0024681823696	45240.2829951525	23920.6269232087	2708.95335247523	0	0	0	0	0	0	0	0	0	70.7769548013462	39.5437154605191	5.40185984887843	3213.99999421096	1996.47362904643	341.201592335434	0	0	0	0	0	0	0	0	0	0.0340252621810818	0.0222145252814423	0.00443275357560633
20	110354.066512789	55670.8982861597	5338.37815652337	0	0	0	0	0	0	0	0	0	755.361350168403	413.873698847191	53.5642533179704	45240.2282292522	23920.5938372322	2708.94819370052	0	0	0	0	0	0	0	0	0	76.237837954769	41.8544876529254	5.45293273620747	3214.03942932696	1996.50120012353	341.207943409307	0	0	0	0	0	0	0	0	0	0.0127577927175823	0.00817529775225536	0.00155400642689713
