S01	S02	S03	E01	E02	E03	I01	I02	I03	Y01	Y02	Y03	R01	R02	R03	S11	S12	S13	E11	E12	E13	I11	I12	I13	Y11	Y12	Y13	R11	R12	R13	S21	S22	S23	E21	E22	E23	I21	I22	I23	Y21	Y22	Y23	R21	R22	R23
1	110691.197423414	56011.8847507862	5490.6981056955	0	0	0	0	0	0	0	0	0	715.138355395192	392.750077931773	50.0573545436234	45587.4985243059	23821.3110734965	2589.07612984531	0	0	0	0	0	0	0	0	0	74.5961585805215	41.1666288072674	5.32469544804463	2800.72544213843	1625.90779869628	232.759253037146	0	0	0	0	0	0	0	0	0	0.0674904261631522	0.0412948823290119	0.00693408126812273
2	110794.3380992	56068.6400263575	5498.25393046991	0	0	0	0	0	0	0	0	0	611.32638316558	335.619999733522	42.4500398493057	45587.5920854615	23821.3640865121	2589.08327010786	0	0	0	0	0	0	0	0	0	63.1803530895371	34.8211584482041	4.45791700412574	2800.74892323069	1625.92282263246	232.762014166494	0	0	0	0	0	0	0	0	0	0.0437589274697331	0.0267497459049457	0.00447183046604254
3	110709.433782511	56031.968862516	5496.96389808865	0	0	0	0	0	0	0	0	0	696.333417618514	372.294686878314	43.7225401422147	45587.6208504833	23821.3825522113	2589.08666539319	0	0	0	0	0	0	0	0	0	70.9278595440847	38.015278562569	4.50057980637988	2800.74789489619	1625.92141418321	232.76145213152	0	0	0	0	0	0	0	0	0	0.0365781955837516	0.0218535202386413	0.00342989648509688
4	110630.053740018	55983.9826779211	5489.366023264	0	0	0	0	0	0	0	0	0	776.533255908367	420.754736199802	51.3887395089581	45587.5446675792	23821.3346297528	2589.07820949018	0	0	0	0	0	0	0	0	0	79.7460215218418	43.3545822860984	5.35186153717975	2800.7829224822	1625.9446312671	232.766021000373	0	0	0	0	0	0	0	0	0	0.0476742533748143	0.0288543435599294	0.00469921564072635
5	110694.442956067	56023.5696143625	5495.76996962749	0	0	0	0	0	0	0	0	0	711.668730003629	380.879109450405	44.9388353280646	45587.6109732516	23821.3751021338	2589.08498638459	0	0	0	0	0	0	0	0	0	71.7720090680761	38.4584728384107	4.55554259388571	2800.74272777125	1625.91923222276	232.761518307416	0	0	0	0	0	0	0	0	0	0.0106844563068789	0.00636863282534597	0.000995312451262199
6	110664.83859501	56004.434540559	5492.53774250817	0	0	0	0	0	0	0	0	0	741.515587200309	400.172069498108	48.198559297445	45587.4315941175	23821.2736685334	2589.07138656953	0	0	0	0	0	0	0	0	0	76.7171343004955	41.5816679116274	5.0786894736389	2800.73376182728	1625.91410362491	232.760795880008	0	0	0	0	0	0	0	0	0	0.0721387884572914	0.0436033619949632	0.0070542603122043
7	110635.863595189	55980.9258843567	5486.87876705763	0	0	0	0	0	0	0	0	0	770.783961443747	423.875476030917	53.8940255851795	45587.4942362502	23821.3088006049	2589.07596086505	0	0	0	0	0	0	0	0	0	78.6862516648776	43.3738497297396	5.55490253025922	2800.78993818402	1625.94845800523	232.766433835023	0	0	0	0	0	0	0	0	0	0.0198096624740353	0.0119538732286795	0.00193163422629217
8	110817.596689709	56075.1849416874	5496.58103986264	0	0	0	0	0	0	0	0	0	588.0540346151	329.099946190356	44.1387098186006	45587.5116833934	23821.3217984173	2589.07890568991	0	0	0	0	0	0	0	0	0	60.2988755767118	33.8310749862133	4.57084622379731	2800.66313893524	1625.87136983265	232.754048715169	0	0	0	0	0	0	0	0	0	0.0172140820581958	0.0105803732933106	0.00179784556086594
9	110615.120548641	55977.5675519279	5489.15577131721	0	0	0	0	0	0	0	0	0	791.461483742246	427.159940616266	51.5953512597569	45587.5552655929	23821.3427208597	2589.08020512761	0	0	0	0	0	0	0	0	0	81.5774763119289	44.2014640719484	5.40688104033466	2800.74897511975	1625.92318003431	232.762153589357	0	0	0	0	0	0	0	0	0	0.058874454482839	0.0358227114312597	0.00591840765243435
10	110700.642018333	56016.0662242616	5490.94098866375	0	0	0	0	0	0	0	0	0	705.645099375427	388.543357771298	49.8112279314539	45587.5211484074	23821.321074034	2589.07641721728	0	0	0	0	0	0	0	0	0	72.2087905207902	39.8654311546164	5.15202076114463	2800.75412897298	1625.92688252342	232.76304242445	0	0	0	0	0	0	0	0	0	0.0220829108290259	0.0134534508955379	0.00223369989509171
