infectiousSym1	infectiousSym2	infectiousSym3	beta	epsilonS	epsilonC	w	aC3	T1	T2	D1	D2
18.5979758612237	4.80368342506122	2.84880413218809	0.601127672721539	0.810584038600121	0.67150343323186	0.128346637967601	0.331105963152456	52.4567741402267	74.6633947318266	0.0485892765009776	0.222187081874663
10.1523416445992	5.53871553948335	2.208543177941	0.369663383643823	0.567704657593938	0.657932707852973	0.865532749615759	0.551371695501837	58.9016566921886	74.6147932891075	0.454789657537697	0.326298400177178
18.5599017375915	5.92417516904026	2.01605355488567	0.397900421477053	0.601999667499634	0.626927602316467	0.679279782354794	0.4795518461945	52.9785950874126	79.7156176917131	0.43194453284078	0.294164672011218
20.3999445068297	3.49393716158438	3.08524877973529	0.453169129782021	0.771214858657438	0.845728180443132	0.596444597379919	0.351114074871121	52.8482019045694	75.5579510941138	0.0845473632378853	0.445818909533939
19.1235851061283	5.76535873175692	2.12409221261356	0.443654951694934	0.749635368799223	0.830834393195994	0.387884380916823	0.429849603912318	52.0101489785308	71.112060808664	0.172692145775189	0.0353917461116682
9.48283228465049	4.48702820520308	2.37216825028509	0.586721656642724	0.504923911388544	0.520295209570881	0.259540528609864	0.490508485355463	58.0104308886133	79.7837638051587	0.492846701678191	0.264897774136788
20.007377921308	2.78513206890058	3.24857413958572	0.459079476836184	0.714246941943029	0.691238566606082	0.869941853555087	0.308949645961043	55.9849688774692	70.5381016722277	0.219271943608858	0.449950159250502
14.789581181633	3.72719246116448	3.62820026528882	0.522292171904575	0.629548145704595	0.5581381838312	0.527144143594056	0.35940943037081	57.6202599048246	77.6805713309711	0.393793855110416	0.488415290628443
7.12206961914762	3.71381798299393	2.61673463252536	0.534574164833017	0.685663025539508	0.512180215224484	0.516476271454785	0.527785197968795	57.7270326813934	77.2608817735403	0.458477683799132	0.476031066684681
13.3165916727934	3.72459978074571	3.1030948383311	0.526183480093423	0.527154959097579	0.763548839819608	0.615824881294649	0.302127648200362	57.3470798584562	76.8889014336078	0.362091484616825	0.357088559337798
