infectiousSym1	infectiousSym2	infectiousSym3	beta	epsilonS	epsilonC	w	aC3	T1	T2	D1	D2
20.7349457815073	5.57944303287491	2.51889006115927	0.459817357961135	0.741310939693172	0.815393538468098	0.386911631434709	0.392243451573746	54.780168137585	78.4899364684813	0.345639983473881	0.410215588209219
14.1200937661638	2.83169004890583	2.27267640763766	0.475181723137675	0.811845933944294	0.512360633579278	0.871796568328086	0.33897388882736	56.010686409099	72.0799095323836	0.00255308000254445	0.35196206427858
20.5620903748931	4.98269244664339	2.64739564703463	0.424906928014774	0.66626145407239	0.807931942523411	0.53320125750998	0.380264558069918	57.9291411585061	72.8227341219664	0.143279678907956	0.145764454623335
15.9538491091033	4.19199890532047	2.58526809598948	0.429991365195643	0.651268063673768	0.78010989421539	0.333462294833083	0.521861563828576	58.7384217934966	75.3828674023133	0.284042807627772	0.171032837037393
19.8901796768273	3.77593667462599	3.38002451142657	0.340201653623395	0.628775574834803	0.794325063178577	0.858868403428793	0.511405966434495	55.3614185165897	71.472966939901	0.380006870971946	0.318007468054781
19.1545333055685	3.47996542252228	3.57178627220681	0.569567118790969	0.614055086564748	0.509680467777625	0.337754663677849	0.313308310769526	59.4455447767854	70.939046983595	0.416266857483448	0.437521421197383
16.4281734726059	4.4492781212369	3.08114793590258	0.455644435710954	0.593729814385306	0.589883579670768	0.224831358089	0.588674754251924	57.3907561069014	77.9344859051718	0.443557499174308	0.178708104952448
20.2348953403675	4.19259899751721	3.16890435414668	0.437993656242229	0.595507036641017	0.675877792980475	0.640976532680783	0.372508960394897	54.608048285253	78.0306806627645	0.0877129854107043	0.20883176877409
18.3117663848676	5.21011528508319	3.32631057792692	0.340300299328985	0.831182375448337	0.804974632579004	0.648838726889081	0.572372469821975	54.2951688314965	70.0188058601064	0.451214380436589	0.428501831533667
10.4903906991568	3.87226123040598	2.3335326443892	0.366967569843307	0.733995185587956	0.67847638751504	0.742224400001056	0.584897238635905	54.3999645120552	71.3956075008481	2.28603437310085e-05	0.345790579743008
8.36296604098256	2.66427223708946	2.25168706905178	0.578873741168892	0.711507009562887	0.896125009886399	0.580264797809049	0.316734084617842	57.2957636170132	75.3393543827822	0.480211565490323	0.254482430709572
11.6057136144807	3.17145160197159	2.68958630634565	0.515416052000215	0.636793641325748	0.885574473147867	0.447962679774016	0.372365372541833	59.0753473971691	73.2566109959532	0.366431898306741	0.0857644336970989
20.0192929603702	4.21069133461891	3.14833027175081	0.481993811460063	0.634000945946667	0.608261925566411	0.192946274617892	0.455917128125878	59.2816136724994	73.0344968759744	0.048808863173495	0.106188432875008
17.5041910803049	12.6860659412229	3.07250988309039	0.457104883448333	0.717253971992079	0.700343355754325	0.329464411949273	0.451118364059916	54.1425791249217	70.0409666047341	0.475714957686677	0.451192019133456
16.9502604168583	3.5849340413834	2.09489464084234	0.446685650814762	0.820915726805413	0.679127262847088	0.699790139072519	0.415348956905797	53.1877242711794	72.3896106684082	0.447549591644935	0.106283341268043
