infectiousSym1	infectiousSym2	infectiousSym3	beta	epsilonS	epsilonC	w	aC3	T1	T2	D1	D2
16.9975895423537	7.5598230048799	2.53494737812912	0.382100461204061	0.651790667876573	0.702259520970918	0.66039038846856	0.483754479100874	53.3810164442677	71.0820648500065	0.431120327587693	0.0716407673698734
15.5704508551158	3.43915291159162	2.16797937302059	0.404725502576204	0.520893447314352	0.526464217873896	0.813123166911416	0.462097886315554	57.2401493288094	73.5598713526537	0.10632897163945	0.250842216259195
17.9047620088524	6.79802847758355	2.6841798815371	0.411309686063221	0.575494859546805	0.645816565705528	0.894295919531118	0.354595683991048	55.1199721394649	75.9764099575682	0.274551700091653	0.309802174261946
18.511598784305	7.23954143923996	2.70872676092444	0.418233619066542	0.538298723379625	0.850070996790072	0.363976901746448	0.461131951389194	54.7239059907595	74.6266735998464	0.331518741026265	0.153676404448028
15.9789013710545	3.83784795758259	2.37751950878534	0.447214853087272	0.68676113724499	0.740962415949926	0.812433291443605	0.331324446744716	59.0218525863966	73.025387484926	0.342777000803198	0.240259522672626
19.3258574329847	3.8416310066456	3.20095209064649	0.410458375614732	0.538530478086173	0.823378955326537	0.250945710630361	0.583432752701982	53.0255312296726	73.6328060427771	0.131582929922827	0.282767928613327
7.46567060775557	4.26829306369433	2.09286099332967	0.575841958324481	0.544647279475136	0.751565154619142	0.25858327595314	0.530145798258777	55.280425481219	77.8897767383684	0.257857678148244	0.438666762005456
12.4979288293373	2.89159742238233	2.21872525518306	0.381042441263627	0.830863452603063	0.647944749082075	0.669865059034396	0.55590900327127	59.3251979590772	77.8826917928848	0.0917884403519565	0.22056388309513
14.6234905007496	2.62236991382251	2.92434818441397	0.483322104137242	0.876330320579596	0.57317382754649	0.577479945928808	0.438843942614403	52.6012105949417	73.2074675913919	0.0650325370181585	0.373497756363789
16.8161435085889	2.87267124889977	3.0509107248598	0.482936172380205	0.83012842875896	0.739786064666668	0.643839783024509	0.341071825762249	55.5844455835663	74.640605358111	0.259886179489386	0.39187048287756
17.0799273553239	7.95478037170051	2.68024978789443	0.542856954219714	0.638203878697213	0.771052941081375	0.278297177055161	0.337476887753815	53.6469077727575	71.1604228257257	0.341266325420223	0.184675201767718
18.8088290824329	4.09372045548037	2.1487835270759	0.353604239465874	0.544724491909957	0.89143139250583	0.795948453461025	0.485816404798105	52.6255168895354	70.3079086683029	0.193329212783917	0.0101060607869178
20.7756255650021	5.82341336445911	3.13306612315052	0.566954676308511	0.57786251878609	0.729092934008017	0.152316386348121	0.305403328956887	55.9516693159245	78.0487293616214	0.27386719532659	0.296153172955418
